time_s,U_BUS1_re,U_BUS1_im,I_BUS1_re,I_BUS1_im,U_BUS2_re,U_BUS2_im,I_BUS2_re,I_BUS2_im,U_BUS3_re,U_BUS3_im,I_BUS3_re,I_BUS3_im,U_BUS4_re,U_BUS4_im,I_BUS4_re,I_BUS4_im,U_BUS5_re,U_BUS5_im,I_BUS5_re,I_BUS5_im,U_BUS6_re,U_BUS6_im,I_BUS6_re,I_BUS6_im,U_BUS7_re,U_BUS7_im,I_BUS7_re,I_BUS7_im,U_BUS8_re,U_BUS8_im,I_BUS8_re,I_BUS8_im
0.0,1.0,0.0,6.149333655269866,-1.9513762980878275,0.9747506314181886,-0.20242689187591414,5.165664628430194,-4.766010054693254,0.8898343439600871,-0.45628372785923615,1.5862542080316195,-3.70055617160944,0.9377066473061212,-0.3902707325709338,1.189547875996304,-1.2415904732671452,0.8941395569718602,-0.5353813256323223,1.8935644733486894,-4.869241203298851,0.7643177706142635,-0.6448397828323266,-0.4600145916586805,-0.5297764037754117,0.9799561239121386,-0.19921344133139524,2.14091208575104,-0.7629838158694836,0.9803235421985904,-0.19739744834016598,2.9138384343707067,-1.0308675992894079
0.1,1.0023984001797834,0.0038109313481314057,6.147998240762531,-1.9452635163296155,0.977446591633501,-0.19810564577034395,5.182967316228341,-4.765860954516005,0.8934808693752946,-0.452217993262316,1.5905100082528807,-3.7308158393289452,0.9406217438425697,-0.38307197475754956,1.1861296478837133,-1.2337981964437903,0.8983018140393692,-0.5309675641373292,1.928912081413314,-4.9244800386670695,0.7582492040260735,-0.6466980894147167,-0.5993304623224271,-0.3483935528382701,0.9863498733572994,-0.18456070438165892,2.0324680113886733,-0.6857017337851611,0.9921980579910131,-0.16805365929849275,3.21615795257006,-1.0944198610518947
0.2,1.0052459360590513,0.007053449715361488,6.109759836016041,-1.9631747422588934,0.9768027425477441,-0.1921672290751401,5.202672165424089,-4.6495694641622505,0.9002334290761096,-0.442942820553846,1.6983772445808372,-3.786224177096197,0.9396761665561919,-0.3792245918945184,1.1326614583072827,-1.165333088832455,0.9016704254481128,-0.5267679105104167,1.9231907312077459,-4.912938875575978,0.7611308593258088,-0.64066616813982,-0.5903729657293748,-0.3147083994488848,0.9910027458823315,-0.17647027667106074,1.9102256612035606,-0.619269518682997,1.0017241863580681,-0.14693582490829746,3.449503769039684,-1.1540006358303516
0.31,1.0082797000153834,0.00992128291543845,6.039436544381145,-1.9824701991812523,0.9748730701760211,-0.18492722339784237,5.2192780313228075,-4.463020651911061,0.9083126200388011,-0.4292984594872276,1.8700518254016552,-3.8081092917952515,0.9404287156107506,-0.3733522062089798,1.1011950297095288,-1.0975669804516328,0.9038878081278104,-0.5221576755593694,1.878433706540147,-4.815584308930959,0.7742750551344986,-0.6255112273072333,-0.4135633149372607,-0.44039957354569326,0.9971609886454703,-0.16526116391262657,2.0412163845547013,-0.6625723001792112,1.003957714831912,-0.14628487471714843,3.3029989074259745,-1.0923057668975282
0.4,1.010391199542434,0.01214596264860726,5.9858174368612485,-1.9872058462820616,0.9752885884252086,-0.17893891085695926,5.255343687481964,-4.389179224518604,0.9136187235754789,-0.41781410452273926,2.040390561266845,-3.8232212936664016,0.9455884590079947,-0.36497086725803696,1.1523515299514395,-1.1248623299565914,0.9055687036861402,-0.5170541194642961,1.8894881712848992,-4.792766800497289,0.7751440822038052,-0.6205933292269274,-0.4245431942968055,-0.3822796355040062,1.0002908472625407,-0.16088501352400034,2.1935748602659944,-0.7300412726844958,1.0015560891376292,-0.15673615996434268,3.0551151230297977,-1.0140067282746454
0.5,1.0121800427984178,0.014890841286351824,5.94980755241338,-1.9673097953901177,0.9791281790973335,-0.1730285400812119,5.31485537117073,-4.424007486818759,0.916613356590782,-0.40762352803254254,2.1972551658984147,-3.806473728342,0.9528819611834494,-0.355879766382191,1.242392376095589,-1.199164935147876,0.9074308855191229,-0.509789493358357,1.954753135807108,-4.808733939356483,0.7698166740533252,-0.6205335306224958,-0.530982398182273,-0.22485148651468564,0.9975956037009638,-0.1717644863016591,2.1282673932451033,-0.7282506614493074,0.9987924775934093,-0.16777894746988234,2.9631601178279108,-1.0096118754941417
0.61,1.013619715134731,0.018546071762918597,5.9513587937252765,-1.916689910544133,0.9857730960639925,-0.1685414838433015,5.368452726313178,-4.528296383272326,0.9159664173813775,-0.40229921985327255,2.244304799758062,-3.7000633607900975,0.9555869997890017,-0.3536982302789237,1.2686917863501568,-1.212632636909412,0.9088592982914524,-0.5012485601815424,2.0295786500669206,-4.761017899770284,0.7752417162988449,-0.6132507680659293,-0.4516571139622487,-0.26421052044931376,0.9893415092733944,-0.1966769194041134,1.8405675160519694,-0.6478573260371852,0.9964854720597037,-0.17674627804535614,3.064754393839935,-1.083459898787025
0.7000000000000001,1.0147034801148997,0.0220563655569245,5.995812000116976,-1.8857894197864784,0.9904996860647068,-0.16697379323033493,5.397136555368161,-4.622203028696216,0.9135014677068061,-0.40319798110220095,2.203773876345686,-3.6151497071214824,0.952130683372727,-0.3594688310941279,1.2209935002835564,-1.1697967266184406,0.9098236640645837,-0.4950835353463678,2.1019010828773785,-4.72574537221421,0.7814224553219236,-0.6076871921155708,-0.34618307816447796,-0.3578599188874011,0.9841055058656346,-0.21206631058106112,1.728834178592031,-0.6285264678875858,0.9930076714539373,-0.18744109815742468,3.0586422146908343,-1.111256774344895
0.8,1.016056134805074,0.02620310179740381,6.093689839307622,-1.8996243919688744,0.9922716900706223,-0.16778269418305036,5.410484833370568,-4.699093075610269,0.9102330332695471,-0.4091631673714366,2.126203457713791,-3.611918382870361,0.9457662602762039,-0.36977437231773214,1.1554555292101742,-1.1344415579801397,0.910788001976463,-0.4909770415859217,2.2063589973104367,-4.78112529541366,0.7763119807029587,-0.6128967464134292,-0.41129338607814825,-0.30452836688285756,0.9822594048129161,-0.217228837495409,1.8481014903979873,-0.6980488890726249,0.9868902136796915,-0.20407468253040018,2.868675019222186,-1.0740643864328725
0.9,1.0174264751613673,0.029942563371072168,6.222668836380401,-1.9624340331733245,0.9890070472300402,-0.17145815334678807,5.3771806113477885,-4.681728302569478,0.9069045876155478,-0.41914066074273115,2.0047665646306077,-3.6664339016214553,0.9407177562259131,-0.379072662948357,1.121146416656967,-1.132075065934371,0.9102798629202923,-0.4924971220303797,2.261515376636113,-4.85698397132016,0.7682153105591774,-0.6225265896141386,-0.5162643915309042,-0.2366198222839855,0.9808028266346871,-0.21913904130052006,1.986953426953073,-0.7668898725039306,0.9811472598373946,-0.21747951059009848,2.7040751030541688,-1.0354874196704398
